,game_id,team_abbrev,opponent_abbrev,team_score,opponent_score,win
1211,202103270SAC,SAC,CLE,100,98,True
1212,202103270SAS,SAS,CHI,120,104,True
1213,202103270SAS,CHI,SAS,104,120,False
1214,202103270UTA,UTA,MEM,126,110,True
1215,202103270UTA,MEM,UTA,110,126,False
1216,202103270WAS,WAS,DET,106,92,True
1217,202103270WAS,DET,WAS,92,106,False
1218,202103280CHO,PHO,CHO,101,97,True
1219,202103280CHO,CHO,PHO,97,101,False
1220,202103280DEN,ATL,DEN,102,126,False
1221,202103280DEN,DEN,ATL,126,102,True
1222,202103280LAL,LAL,ORL,96,93,True
1223,202103280LAL,ORL,LAL,93,96,False
1224,202103280TOR,TOR,POR,117,122,False
1225,202103280TOR,POR,TOR,122,117,True
1226,202103290BOS,NOP,BOS,115,109,True
1227,202103290BOS,BOS,NOP,109,115,False
1228,202103290BRK,BRK,MIN,112,107,True
1229,202103290BRK,MIN,BRK,107,112,False
1230,202103290DET,DET,TOR,118,104,True
1231,202103290DET,TOR,DET,104,118,False
1232,202103290GSW,GSW,CHI,116,102,True
1233,202103290GSW,CHI,GSW,102,116,False
1234,202103290HOU,MEM,HOU,120,110,True
1235,202103290HOU,HOU,MEM,110,120,False
1236,202103290LAC,MIL,LAC,105,129,False
1237,202103290LAC,LAC,MIL,129,105,True
1238,202103290NYK,NYK,MIA,88,98,False
1239,202103290NYK,MIA,NYK,98,88,True
1240,202103290OKC,OKC,DAL,106,127,False
1241,202103290OKC,DAL,OKC,127,106,True
1242,202103290SAS,SAC,SAS,132,115,True
1243,202103290SAS,SAS,SAC,115,132,False
1244,202103290UTA,CLE,UTA,75,114,False
1245,202103290UTA,UTA,CLE,114,75,True
1246,202103290WAS,IND,WAS,124,132,False
1247,202103290WAS,WAS,IND,132,124,True
1248,202103300DEN,PHI,DEN,95,104,False
1249,202103300DEN,DEN,PHI,104,95,True
1250,202103300LAC,LAC,ORL,96,103,False
1251,202103300LAC,ORL,LAC,103,96,True
1252,202103300PHO,ATL,PHO,110,117,False
1253,202103300PHO,PHO,ATL,117,110,True
1254,202103300WAS,CHO,WAS,114,104,True
1255,202103300WAS,WAS,CHO,104,114,False
1256,202103310BOS,BOS,DAL,108,113,False
1257,202103310BOS,DAL,BOS,113,108,True
1258,202103310BRK,HOU,BRK,108,120,False
1259,202103310BRK,BRK,HOU,120,108,True
1260,202103310DET,POR,DET,124,101,True
1261,202103310DET,DET,POR,101,124,False
1262,202103310IND,MIA,IND,92,87,True
1263,202103310IND,IND,MIA,87,92,False
1264,202103310LAL,LAL,MIL,97,112,False
1265,202103310LAL,MIL,LAL,112,97,True
1266,202103310MEM,MEM,UTA,107,111,False
1267,202103310MEM,UTA,MEM,111,107,True
1268,202103310MIN,MIN,NYK,102,101,True
1269,202103310MIN,NYK,MIN,101,102,False
1270,202103310OKC,OKC,TOR,113,103,True
1271,202103310OKC,TOR,OKC,103,113,False
1272,202103310PHO,PHO,CHI,121,116,True
1273,202103310PHO,CHI,PHO,116,121,False
1274,202103310SAS,SAS,SAC,120,106,True
1275,202103310SAS,SAC,SAS,106,120,False
1276,202104010BRK,BRK,CHO,111,89,True
1277,202104010BRK,CHO,BRK,89,111,False
1278,202104010CLE,CLE,PHI,94,114,False
1279,202104010CLE,PHI,CLE,114,94,True
1280,202104010DET,DET,WAS,120,91,True
1281,202104010DET,WAS,DET,91,120,False
1282,202104010LAC,LAC,DEN,94,101,False
1283,202104010LAC,DEN,LAC,101,94,True
1284,202104010MIA,GSW,MIA,109,116,False
1285,202104010MIA,MIA,GSW,116,109,True
1286,202104010NOP,NOP,ORL,110,115,False
1287,202104010NOP,ORL,NOP,115,110,True
1288,202104010SAS,ATL,SAS,134,129,True
1289,202104010SAS,SAS,ATL,129,134,False
1290,202104020BOS,BOS,HOU,118,102,True
1291,202104020BOS,HOU,BOS,102,118,False
1292,202104020IND,CHO,IND,114,97,True
1293,202104020IND,IND,CHO,97,114,False
1294,202104020MEM,MIN,MEM,108,120,False
1295,202104020MEM,MEM,MIN,120,108,True
1296,202104020NOP,ATL,NOP,126,103,True
1297,202104020NOP,NOP,ATL,103,126,False
1298,202104020NYK,DAL,NYK,99,86,True
1299,202104020NYK,NYK,DAL,86,99,False
1300,202104020PHO,PHO,OKC,140,103,True
1301,202104020PHO,OKC,PHO,103,140,False
1302,202104020POR,POR,MIL,109,127,False
1303,202104020POR,MIL,POR,127,109,True
1304,202104020SAC,LAL,SAC,115,94,True
1305,202104020SAC,SAC,LAL,94,115,False
1306,202104020TOR,GSW,TOR,77,130,False
1307,202104020TOR,TOR,GSW,130,77,True
1308,202104020UTA,UTA,CHI,113,106,True
1309,202104020UTA,CHI,UTA,106,113,False
1310,202104030DET,DET,NYK,81,125,False
1311,202104030DET,NYK,DET,125,81,True
1312,202104030MIA,MIA,CLE,115,101,True
1313,202104030MIA,CLE,MIA,101,115,False
1314,202104030PHI,PHI,MIN,122,113,True
1315,202104030PHI,MIN,PHI,113,122,False
1316,202104030POR,OKC,POR,85,133,False
1317,202104030POR,POR,OKC,133,85,True
1318,202104030SAC,MIL,SAC,129,128,True
1319,202104030SAC,SAC,MIL,128,129,False
1320,202104030SAS,SAS,IND,133,139,False
1321,202104030SAS,IND,SAS,139,133,True
1322,202104030UTA,UTA,ORL,137,91,True
1323,202104030UTA,ORL,UTA,91,137,False
1324,202104030WAS,DAL,WAS,109,87,True
1325,202104030WAS,WAS,DAL,87,109,False
1326,202104040ATL,ATL,GSW,117,111,True
1327,202104040ATL,GSW,ATL,111,117,False
1328,202104040BOS,BOS,CHO,116,86,True
1329,202104040BOS,CHO,BOS,86,116,False
1330,202104040CHI,BRK,CHI,107,115,False
1331,202104040CHI,CHI,BRK,115,107,True
1332,202104040DEN,ORL,DEN,109,119,False
1333,202104040DEN,DEN,ORL,119,109,True
1334,202104040HOU,HOU,NOP,115,122,False
1335,202104040HOU,NOP,HOU,122,115,True
1336,202104040LAC,LAC,LAL,104,86,True
1337,202104040LAC,LAL,LAC,86,104,False
1338,202104040PHI,MEM,PHI,116,100,True
1339,202104040PHI,PHI,MEM,100,116,False
1340,202104050BRK,BRK,NYK,114,112,True
1341,202104050BRK,NYK,BRK,112,114,False
1342,202104050DAL,DAL,UTA,111,103,True
1343,202104050DAL,UTA,DAL,103,111,False
1344,202104050HOU,PHO,HOU,133,130,True
1345,202104050HOU,HOU,PHO,130,133,False
1346,202104050MIN,SAC,MIN,106,116,False
1347,202104050MIN,MIN,SAC,116,106,True
1348,202104050OKC,DET,OKC,132,108,True
1349,202104050OKC,OKC,DET,108,132,False
1350,202104050SAS,SAS,CLE,101,125,False
1351,202104050SAS,CLE,SAS,125,101,True
1352,202104050TOR,WAS,TOR,101,103,False
1353,202104050TOR,TOR,WAS,103,101,True
1354,202104060ATL,ATL,NOP,123,107,True
1355,202104060ATL,NOP,ATL,107,123,False
1356,202104060BOS,BOS,PHI,96,106,False
1357,202104060BOS,PHI,BOS,106,96,True
1358,202104060DEN,DET,DEN,119,134,False
1359,202104060DEN,DEN,DET,134,119,True
1360,202104060GSW,MIL,GSW,121,122,False
1361,202104060GSW,GSW,MIL,122,121,True
1362,202104060IND,IND,CHI,97,113,False
1363,202104060IND,CHI,IND,113,97,True
1364,202104060LAC,LAC,POR,133,116,True
1365,202104060LAC,POR,LAC,116,133,False
1366,202104060MIA,MEM,MIA,124,112,True
1367,202104060MIA,MIA,MEM,112,124,False
1368,202104060TOR,LAL,TOR,110,101,True
1369,202104060TOR,TOR,LAL,101,110,False
1370,202104070ATL,ATL,MEM,113,131,False
1371,202104070ATL,MEM,ATL,131,113,True
1372,202104070BOS,NYK,BOS,99,101,False
1373,202104070BOS,BOS,NYK,101,99,True
1374,202104070BRK,NOP,BRK,111,139,False
1375,202104070BRK,BRK,NOP,139,111,True
1376,202104070DEN,SAS,DEN,96,106,False
1377,202104070DEN,DEN,SAS,106,96,True
1378,202104070HOU,DAL,HOU,93,102,False
1379,202104070HOU,HOU,DAL,102,93,True
1380,202104070IND,MIN,IND,137,141,False
1381,202104070IND,IND,MIN,141,137,True
1382,202104070OKC,CHO,OKC,113,102,True
1383,202104070OKC,OKC,CHO,102,113,False
1384,202104070ORL,WAS,ORL,131,116,True
1385,202104070ORL,ORL,WAS,116,131,False
1386,202104070PHO,UTA,PHO,113,117,False
1387,202104070PHO,PHO,UTA,117,113,True
1388,202104080DAL,MIL,DAL,101,116,False
1389,202104080DAL,DAL,MIL,116,101,True
1390,202104080LAC,PHO,LAC,103,113,False
1391,202104080LAC,LAC,PHO,113,103,True
1392,202104080MIA,LAL,MIA,104,110,False
1393,202104080MIA,MIA,LAL,110,104,True
1394,202104080OKC,OKC,CLE,102,129,False
1395,202104080OKC,CLE,OKC,129,102,True
1396,202104080SAC,SAC,DET,101,113,False
1397,202104080SAC,DET,SAC,113,101,True
1398,202104080TOR,CHI,TOR,122,113,True
1399,202104080TOR,TOR,CHI,113,122,False
1400,202104080UTA,POR,UTA,103,122,False
1401,202104080UTA,UTA,POR,122,103,True
1402,202104090ATL,ATL,CHI,120,108,True
1403,202104090ATL,CHI,ATL,108,120,False
1404,202104090BOS,MIN,BOS,136,145,False
1405,202104090BOS,BOS,MIN,145,136,True
1406,202104090DEN,SAS,DEN,119,121,False
1407,202104090DEN,DEN,SAS,121,119,True
1408,202104090GSW,GSW,WAS,107,110,False
1409,202104090GSW,WAS,GSW,110,107,True
1410,202104090LAC,LAC,HOU,126,109,True
1411,202104090LAC,HOU,LAC,109,126,False
1412,202104090MIL,CHO,MIL,127,119,True
1413,202104090MIL,MIL,CHO,119,127,False
1414,202104090NOP,PHI,NOP,94,101,False
1415,202104090NOP,NOP,PHI,101,94,True
1416,202104090NYK,MEM,NYK,129,133,False
1417,202104090NYK,NYK,MEM,133,129,True
1418,202104090ORL,IND,ORL,111,106,True
1419,202104090ORL,ORL,IND,106,111,False
1420,202104100BRK,BRK,LAL,101,126,False
1421,202104100BRK,LAL,BRK,126,101,True
1422,202104100CLE,TOR,CLE,135,115,True
1423,202104100CLE,CLE,TOR,115,135,False
1424,202104100GSW,GSW,HOU,125,109,True
1425,202104100GSW,HOU,GSW,109,125,False
1426,202104100OKC,OKC,PHI,93,117,False
1427,202104100OKC,PHI,OKC,117,93,True
1428,202104100PHO,WAS,PHO,106,134,False
1429,202104100PHO,PHO,WAS,134,106,True
1430,202104100POR,DET,POR,103,118,False
1431,202104100POR,POR,DET,118,103,True
1432,202104100UTA,SAC,UTA,112,128,False
1433,202104100UTA,UTA,SAC,128,112,True
1434,202104110CHO,ATL,CHO,105,101,True
1435,202104110CHO,CHO,ATL,101,105,False
1436,202104110CLE,NOP,CLE,116,109,True
1437,202104110CLE,CLE,NOP,109,116,False
1438,202104110DAL,SAS,DAL,119,117,True
1439,202104110DAL,DAL,SAS,117,119,False
1440,202104110DEN,BOS,DEN,105,87,True
1441,202104110DEN,DEN,BOS,87,105,False
1442,202104110LAC,LAC,DET,131,124,True
1443,202104110LAC,DET,LAC,124,131,False
1444,202104110MEM,MEM,IND,125,132,False
1445,202104110MEM,IND,MEM,132,125,True
1446,202104110MIN,MIN,CHI,121,117,True
1447,202104110MIN,CHI,MIN,117,121,False
1448,202104110NYK,TOR,NYK,96,102,False
1449,202104110NYK,NYK,TOR,102,96,True
1450,202104110ORL,ORL,MIL,87,124,False
1451,202104110ORL,MIL,ORL,124,87,True
1452,202104110POR,MIA,POR,107,98,True
1453,202104110POR,POR,MIA,98,107,False
1454,202104120DAL,PHI,DAL,113,95,True
1455,202104120DAL,DAL,PHI,95,113,False
1456,202104120GSW,DEN,GSW,107,116,False
1457,202104120GSW,GSW,DEN,116,107,True
1458,202104120MEM,CHI,MEM,90,101,False
1459,202104120MEM,MEM,CHI,101,90,True
1460,202104120NOP,SAC,NOP,110,117,False
1461,202104120NOP,NOP,SAC,117,110,True
1462,202104120NYK,NYK,LAL,111,96,True
1463,202104120NYK,LAL,NYK,96,111,False
1464,202104120ORL,ORL,SAS,97,120,False
1465,202104120ORL,SAS,ORL,120,97,True
1466,202104120PHO,HOU,PHO,120,126,False
1467,202104120PHO,PHO,HOU,126,120,True
1468,202104120UTA,UTA,WAS,121,125,False
1469,202104120UTA,WAS,UTA,125,121,True
1470,202104130CHO,CHO,LAL,93,101,False
1471,202104130CHO,LAL,CHO,101,93,True
1472,202104130IND,LAC,IND,126,115,True
1473,202104130IND,IND,LAC,115,126,False
1474,202104130MIN,MIN,BRK,97,127,False
1475,202104130MIN,BRK,MIN,127,97,True
1476,202104130PHO,MIA,PHO,86,106,False
1477,202104130PHO,PHO,MIA,106,86,True
1478,202104130POR,POR,BOS,115,116,False
1479,202104130POR,BOS,POR,116,115,True
1480,202104130TOR,ATL,TOR,108,103,True
1481,202104130TOR,TOR,ATL,103,108,False
1482,202104130UTA,OKC,UTA,96,106,False
1483,202104130UTA,UTA,OKC,106,96,True
1484,202104140CHI,ORL,CHI,115,106,True
1485,202104140CHI,CHI,ORL,106,115,False
1486,202104140CHO,CLE,CHO,103,90,True
1487,202104140CHO,CHO,CLE,90,103,False
1488,202104140DEN,DEN,MIA,123,106,True
1489,202104140DEN,MIA,DEN,106,123,False
1490,202104140DET,LAC,DET,100,98,True
1491,202104140DET,DET,LAC,98,100,False
1492,202104140HOU,HOU,IND,124,132,False
1493,202104140HOU,IND,HOU,132,124,True
1494,202104140MEM,MEM,DAL,113,114,False
1495,202104140MEM,DAL,MEM,114,113,True
1496,202104140MIN,MIL,MIN,130,105,True
1497,202104140MIN,MIN,MIL,105,130,False
1498,202104140NOP,NYK,NOP,116,106,True
1499,202104140NOP,NOP,NYK,106,116,False
1500,202104140OKC,GSW,OKC,147,109,True
1501,202104140OKC,OKC,GSW,109,147,False
1502,202104140PHI,BRK,PHI,117,123,False
1503,202104140PHI,PHI,BRK,123,117,True
1504,202104140SAC,SAC,WAS,111,123,False
1505,202104140SAC,WAS,SAC,123,111,True
1506,202104140TOR,TOR,SAS,117,112,True
1507,202104140TOR,SAS,TOR,112,117,False
1508,202104150ATL,MIL,ATL,120,109,True
1509,202104150ATL,ATL,MIL,109,120,False
1510,202104150CLE,CLE,GSW,101,119,False
1511,202104150CLE,GSW,CLE,119,101,True
1512,202104150LAL,LAL,BOS,113,121,False
1513,202104150LAL,BOS,LAL,121,113,True
1514,202104150PHO,SAC,PHO,114,122,False
1515,202104150PHO,PHO,SAC,122,114,True
1516,202104160BRK,CHO,BRK,115,130,False
1517,202104160BRK,BRK,CHO,130,115,True
1518,202104160CHI,MEM,CHI,126,115,True
1519,202104160CHI,CHI,MEM,115,126,False
1520,202104160DAL,NYK,DAL,117,109,True
1521,202104160DAL,DAL,NYK,109,117,False
1522,202104160DET,DET,OKC,110,104,True
1523,202104160DET,OKC,DET,104,110,False
1524,202104160HOU,DEN,HOU,128,99,True
1525,202104160HOU,HOU,DEN,99,128,False
1526,202104160MIN,MIA,MIN,111,119,False
1527,202104160MIN,MIN,MIA,119,111,True
1528,202104160PHI,LAC,PHI,103,106,False
1529,202104160PHI,PHI,LAC,106,103,True
1530,202104160SAS,POR,SAS,107,106,True
1531,202104160SAS,SAS,POR,106,107,False
1532,202104160TOR,TOR,ORL,113,102,True
1533,202104160TOR,ORL,TOR,102,113,False
1534,202104160UTA,IND,UTA,111,119,False
1535,202104160UTA,UTA,IND,119,111,True
1536,202104160WAS,NOP,WAS,115,117,False
1537,202104160WAS,WAS,NOP,117,115,True
1538,202104170BOS,BOS,GSW,119,114,True
1539,202104170BOS,GSW,BOS,114,119,False
1540,202104170CHI,CHI,CLE,106,96,True
1541,202104170CHI,CLE,CHI,96,106,False
1542,202104170LAL,LAL,UTA,127,115,True
1543,202104170LAL,UTA,LAL,115,127,False
1544,202104170MIL,MEM,MIL,128,115,True
1545,202104170MIL,MIL,MEM,115,128,False
1546,202104170PHO,PHO,SAS,85,111,False
1547,202104170PHO,SAS,PHO,111,85,True
1548,202104170WAS,DET,WAS,100,121,False
1549,202104170WAS,WAS,DET,121,100,True
1550,202104180ATL,ATL,IND,129,117,True
1551,202104180ATL,IND,ATL,117,129,False
1552,202104180CHO,CHO,POR,109,101,True
1553,202104180CHO,POR,CHO,101,109,False
1554,202104180DAL,DAL,SAC,107,121,False
1555,202104180DAL,SAC,DAL,121,107,True
1556,202104180LAC,LAC,MIN,124,105,True
1557,202104180LAC,MIN,LAC,105,124,False
1558,202104180MIA,BRK,MIA,107,109,False
1559,202104180MIA,MIA,BRK,109,107,True
1560,202104180NYK,NYK,NOP,122,112,True
1561,202104180NYK,NOP,NYK,112,122,False
1562,202104180ORL,HOU,ORL,114,110,True
1563,202104180ORL,ORL,HOU,110,114,False
1564,202104180TOR,OKC,TOR,106,112,False
1565,202104180TOR,TOR,OKC,112,106,True
1566,202104190BOS,BOS,CHI,96,102,False
1567,202104190BOS,CHI,BOS,102,96,True
1568,202104190DEN,MEM,DEN,137,139,False
1569,202104190DEN,DEN,MEM,139,137,True
1570,202104190DET,DET,CLE,109,105,True
1571,202104190DET,CLE,DET,105,109,False
1572,202104190IND,SAS,IND,109,94,True
1573,202104190IND,IND,SAS,94,109,False
1574,202104190LAL,UTA,LAL,111,97,True
1575,202104190LAL,LAL,UTA,97,111,False
1576,202104190MIA,MIA,HOU,113,91,True
1577,202104190MIA,HOU,MIA,91,113,False
1578,202104190MIL,MIL,PHO,127,128,False
1579,202104190MIL,PHO,MIL,128,127,True
1580,202104190PHI,GSW,PHI,107,96,True
1581,202104190PHI,PHI,GSW,96,107,False
1582,202104190WAS,WAS,OKC,119,107,True
1583,202104190WAS,OKC,WAS,107,119,False
1584,202104200ATL,ATL,ORL,112,96,True
1585,202104200ATL,ORL,ATL,96,112,False
1586,202104200NOP,BRK,NOP,134,129,True
1587,202104200NOP,NOP,BRK,129,134,False
1588,202104200NYK,CHO,NYK,97,109,False
1589,202104200NYK,NYK,CHO,109,97,True
1590,202104200POR,LAC,POR,113,112,True
1591,202104200POR,POR,LAC,112,113,False
1592,202104200SAC,MIN,SAC,134,120,True
1593,202104200SAC,SAC,MIN,120,134,False
1594,202104210CLE,CLE,CHI,121,105,True
1595,202104210CLE,CHI,CLE,105,121,False
1596,202104210DAL,DAL,DET,127,117,True
1597,202104210DAL,DET,DAL,117,127,False
1598,202104210HOU,UTA,HOU,112,89,True
1599,202104210HOU,HOU,UTA,89,112,False
1600,202104210IND,OKC,IND,116,122,False
1601,202104210IND,IND,OKC,122,116,True
1602,202104210LAC,LAC,MEM,117,105,True
1603,202104210LAC,MEM,LAC,105,117,False
1604,202104210NYK,NYK,ATL,137,127,True
1605,202104210NYK,ATL,NYK,127,137,False
1606,202104210PHI,PHI,PHO,113,116,False
1607,202104210PHI,PHO,PHI,116,113,True
1608,202104210POR,DEN,POR,106,105,True
1609,202104210POR,POR,DEN,105,106,False
1610,202104210SAC,SAC,MIN,128,125,True
1611,202104210SAC,MIN,SAC,125,128,False
1612,202104210SAS,MIA,SAS,107,87,True
1613,202104210SAS,SAS,MIA,87,107,False
1614,202104210TOR,TOR,BRK,114,103,True
1615,202104210TOR,BRK,TOR,103,114,False
1616,202104210WAS,WAS,GSW,118,114,True
1617,202104210WAS,GSW,WAS,114,118,False
1618,202104220BOS,BOS,PHO,99,86,True
1619,202104220BOS,PHO,BOS,86,99,False
1620,202104220CHI,CHI,CHO,108,91,True
1621,202104220CHI,CHO,CHI,91,108,False
1622,202104220DAL,DAL,LAL,115,110,True
1623,202104220DAL,LAL,DAL,110,115,False
1624,202104220MIL,PHI,MIL,117,124,False
1625,202104220MIL,MIL,PHI,124,117,True
1626,202104220ORL,ORL,NOP,100,135,False
1627,202104220ORL,NOP,ORL,135,100,True
1628,202104220SAS,SAS,DET,106,91,True
1629,202104220SAS,DET,SAS,91,106,False
1630,202104230ATL,MIA,ATL,103,118,False
1631,202104230ATL,ATL,MIA,118,103,True
1632,202104230BRK,BOS,BRK,104,109,False
1633,202104230BRK,BRK,BOS,109,104,True
1634,202104230CHO,CHO,CLE,108,102,True
1635,202104230CHO,CLE,CHO,102,108,False
1636,202104230GSW,GSW,DEN,118,97,True
1637,202104230GSW,DEN,GSW,97,118,False
1638,202104230HOU,HOU,LAC,104,109,False
1639,202104230HOU,LAC,HOU,109,104,True
1640,202104230OKC,WAS,OKC,129,109,True
1641,202104230OKC,OKC,WAS,109,129,False
1642,202104230POR,POR,MEM,128,130,False
1643,202104230POR,MEM,POR,130,128,True
1644,202104240DAL,DAL,LAL,108,93,True
1645,202104240DAL,LAL,DAL,93,108,False
1646,202104240DEN,HOU,DEN,116,129,False
1647,202104240DEN,DEN,HOU,129,116,True
1648,202104240IND,DET,IND,109,115,False
1649,202104240IND,IND,DET,115,109,True
1650,202104240MIA,MIA,CHI,106,101,True
1651,202104240MIA,CHI,MIA,101,106,False
1652,202104240MIL,PHI,MIL,94,132,False
1653,202104240MIL,MIL,PHI,132,94,True
1654,202104240NOP,NOP,SAS,108,110,False
1655,202104240NOP,SAS,NOP,110,108,True
1656,202104240NYK,NYK,TOR,120,103,True
1657,202104240NYK,TOR,NYK,103,120,False
1658,202104240UTA,MIN,UTA,101,96,True
1659,202104240UTA,UTA,MIN,96,101,False
1660,202104250ATL,MIL,ATL,104,111,False
1661,202104250ATL,ATL,MIL,111,104,True
1662,202104250BRK,PHO,BRK,119,128,False
1663,202104250BRK,BRK,PHO,128,119,True
1664,202104250CHO,BOS,CHO,104,125,False
1665,202104250CHO,CHO,BOS,125,104,True
1666,202104250GSW,SAC,GSW,113,117,False
1667,202104250GSW,GSW,SAC,117,113,True
1668,202104250ORL,IND,ORL,131,112,True
1669,202104250ORL,ORL,IND,112,131,False
1670,202104250POR,POR,MEM,113,120,False
1671,202104250POR,MEM,POR,120,113,True
1672,202104250WAS,WAS,CLE,119,110,True
1673,202104250WAS,CLE,WAS,110,119,False
1674,202104260DEN,DEN,MEM,120,96,True
1675,202104260DEN,MEM,DEN,96,120,False
1676,202104260DET,ATL,DET,86,100,False
1677,202104260DET,DET,ATL,100,86,True
1678,202104260MIA,MIA,CHI,102,110,False
1679,202104260MIA,CHI,MIA,110,102,True
1680,202104260MIN,MIN,UTA,105,104,True
1681,202104260MIN,UTA,MIN,104,105,False
1682,202104260NOP,LAC,NOP,103,120,False
1683,202104260NOP,NOP,LAC,120,103,True
1684,202104260NYK,PHO,NYK,118,110,True
1685,202104260NYK,NYK,PHO,110,118,False
1686,202104260ORL,ORL,LAL,103,114,False
1687,202104260ORL,LAL,ORL,114,103,True
1688,202104260PHI,OKC,PHI,90,121,False
1689,202104260PHI,PHI,OKC,121,90,True
1690,202104260SAC,SAC,DAL,113,106,True
1691,202104260SAC,DAL,SAC,106,113,False
1692,202104260TOR,TOR,CLE,112,96,True
1693,202104260TOR,CLE,TOR,96,112,False
1694,202104260WAS,WAS,SAS,143,146,False
1695,202104260WAS,SAS,WAS,146,143,True
1696,202104270BOS,BOS,OKC,115,119,False
1697,202104270BOS,OKC,BOS,119,115,True
1698,202104270CHO,CHO,MIL,104,114,False
1699,202104270CHO,MIL,CHO,114,104,True
1700,202104270GSW,GSW,DAL,103,133,False
1701,202104270GSW,DAL,GSW,133,103,True
1702,202104270HOU,HOU,MIN,107,114,False
1703,202104270HOU,MIN,HOU,114,107,True
1704,202104270IND,POR,IND,133,112,True
1705,202104270IND,IND,POR,112,133,False
1706,202104270TOR,TOR,BRK,103,116,False
1707,202104270TOR,BRK,TOR,116,103,True
1708,202104280BOS,BOS,CHO,120,111,True
1709,202104280BOS,CHO,BOS,111,120,False
1710,202104280CLE,ORL,CLE,109,104,True
1711,202104280CLE,CLE,ORL,104,109,False
1712,202104280DEN,NOP,DEN,112,114,False
1713,202104280DEN,DEN,NOP,114,112,True
1714,202104280MEM,POR,MEM,130,109,True
1715,202104280MEM,MEM,POR,109,130,False
1716,202104280MIA,MIA,SAS,116,111,True
1717,202104280MIA,SAS,MIA,111,116,False
1718,202104280NYK,CHI,NYK,94,113,False
1719,202104280NYK,NYK,CHI,113,94,True
1720,202104280PHI,PHI,ATL,127,83,True
1721,202104280PHI,ATL,PHI,83,127,False
1722,202104280PHO,LAC,PHO,101,109,False
1723,202104280PHO,PHO,LAC,109,101,True
1724,202104280SAC,SAC,UTA,105,154,False
1725,202104280SAC,UTA,SAC,154,105,True
1726,202104280WAS,LAL,WAS,107,116,False
1727,202104280WAS,WAS,LAL,116,107,True
1728,202104290DEN,TOR,DEN,111,121,False
1729,202104290DEN,DEN,TOR,121,111,True
1730,202104290DET,DAL,DET,115,105,True
1731,202104290DET,DET,DAL,105,115,False
1732,202104290HOU,HOU,MIL,143,136,True
1733,202104290HOU,MIL,HOU,136,143,False
1734,202104290IND,IND,BRK,113,130,False
1735,202104290IND,BRK,IND,130,113,True
1736,202104290MIN,GSW,MIN,114,126,False
1737,202104290MIN,MIN,GSW,126,114,True
1738,202104290OKC,NOP,OKC,109,95,True
1739,202104290OKC,OKC,NOP,95,109,False
1740,202104300BOS,BOS,SAS,143,140,True
1741,202104300BOS,SAS,BOS,140,143,False
1742,202104300BRK,BRK,POR,109,128,False
1743,202104300BRK,POR,BRK,128,109,True
1744,202104300CHI,CHI,MIL,98,108,False
1745,202104300CHI,MIL,CHI,108,98,True
1746,202104300CLE,CLE,WAS,93,122,False
1747,202104300CLE,WAS,CLE,122,93,True
1748,202104300LAL,SAC,LAL,110,106,True
1749,202104300LAL,LAL,SAC,106,110,False
1750,202104300MEM,ORL,MEM,75,92,False
1751,202104300MEM,MEM,ORL,92,75,True
1752,202104300PHI,PHI,ATL,126,104,True
1753,202104300PHI,ATL,PHI,104,126,False
1754,202104300PHO,UTA,PHO,100,121,False
1755,202104300PHO,PHO,UTA,121,100,True
1756,202105010ATL,ATL,CHI,108,97,True
1757,202105010ATL,CHI,ATL,97,108,False
1758,202105010CHO,CHO,DET,107,94,True
1759,202105010CHO,DET,CHO,94,107,False
1760,202105010CLE,CLE,MIA,107,124,False
1761,202105010CLE,MIA,CLE,124,107,True
1762,202105010DAL,DAL,WAS,125,124,True
1763,202105010DAL,WAS,DAL,124,125,False
1764,202105010HOU,GSW,HOU,113,87,True
1765,202105010HOU,HOU,GSW,87,113,False
1766,202105010LAC,LAC,DEN,104,110,False
1767,202105010LAC,DEN,LAC,110,104,True
1768,202105010MIN,MIN,NOP,136,140,False
1769,202105010MIN,NOP,MIN,140,136,True
1770,202105010OKC,IND,OKC,152,95,True
1771,202105010OKC,OKC,IND,95,152,False
1772,202105010ORL,MEM,ORL,111,112,False
1773,202105010ORL,ORL,MEM,112,111,True
1774,202105010UTA,TOR,UTA,102,106,False
1775,202105010UTA,UTA,TOR,106,102,True
1776,202105020BOS,POR,BOS,129,119,True
1777,202105020BOS,BOS,POR,119,129,False
1778,202105020CHO,MIA,CHO,121,111,True
1779,202105020CHO,CHO,MIA,111,121,False
1780,202105020DAL,SAC,DAL,111,99,True
1781,202105020DAL,DAL,SAC,99,111,False
1782,202105020HOU,HOU,NYK,97,122,False
1783,202105020HOU,NYK,HOU,122,97,True
1784,202105020LAL,LAL,TOR,114,121,False
1785,202105020LAL,TOR,LAL,121,114,True
1786,202105020MIL,MIL,BRK,117,114,True
1787,202105020MIL,BRK,MIL,114,117,False
1788,202105020OKC,PHO,OKC,123,120,True
1789,202105020OKC,OKC,PHO,120,123,False
1790,202105020SAS,SAS,PHI,111,113,False
1791,202105020SAS,PHI,SAS,113,111,True
1792,202105030ATL,ATL,POR,123,114,True
1793,202105030ATL,POR,ATL,114,123,False
1794,202105030CHI,PHI,CHI,106,94,True
1795,202105030CHI,CHI,PHI,94,106,False
1796,202105030DET,ORL,DET,119,112,True
1797,202105030DET,DET,ORL,112,119,False
1798,202105030LAL,DEN,LAL,89,93,False
1799,202105030LAL,LAL,DEN,93,89,True
