,game_id,team_abbrev,opponent_abbrev,team_score,opponent_score,win
1215,202203300BOS,BOS,MIA,98,106,False
1216,202203300CLE,CLE,DAL,112,120,False
1217,202203300CLE,DAL,CLE,120,112,True
1218,202203300GSW,PHO,GSW,107,103,True
1219,202203300GSW,GSW,PHO,103,107,False
1220,202203300HOU,SAC,HOU,121,118,True
1221,202203300HOU,HOU,SAC,118,121,False
1222,202203300IND,IND,DEN,118,125,False
1223,202203300IND,DEN,IND,125,118,True
1224,202203300NYK,NYK,CHO,114,125,False
1225,202203300NYK,CHO,NYK,125,114,True
1226,202203300OKC,OKC,ATL,118,136,False
1227,202203300OKC,ATL,OKC,136,118,True
1228,202203300POR,POR,NOP,107,117,False
1229,202203300POR,NOP,POR,117,107,True
1230,202203300SAS,MEM,SAS,112,111,True
1231,202203300SAS,SAS,MEM,111,112,False
1232,202203300TOR,TOR,MIN,125,102,True
1233,202203300TOR,MIN,TOR,102,125,False
1234,202203300WAS,ORL,WAS,110,127,False
1235,202203300WAS,WAS,ORL,127,110,True
1236,202203310ATL,ATL,CLE,131,107,True
1237,202203310ATL,CLE,ATL,107,131,False
1238,202203310BRK,MIL,BRK,120,119,True
1239,202203310BRK,BRK,MIL,119,120,False
1240,202203310CHI,LAC,CHI,130,135,False
1241,202203310CHI,CHI,LAC,135,130,True
1242,202203310DET,DET,PHI,102,94,True
1243,202203310DET,PHI,DET,94,102,False
1244,202203310UTA,UTA,LAL,122,109,True
1245,202203310UTA,LAL,UTA,109,122,False
1246,202204010BOS,IND,BOS,123,128,False
1247,202204010BOS,BOS,IND,128,123,True
1248,202204010DEN,MIN,DEN,136,130,True
1249,202204010DEN,DEN,MIN,130,136,False
1250,202204010HOU,SAC,HOU,122,117,True
1251,202204010HOU,HOU,SAC,117,122,False
1252,202204010LAL,NOP,LAL,114,111,True
1253,202204010LAL,LAL,NOP,111,114,False
1254,202204010MEM,MEM,PHO,122,114,True
1255,202204010MEM,PHO,MEM,114,122,False
1256,202204010MIL,LAC,MIL,153,119,True
1257,202204010MIL,MIL,LAC,119,153,False
1258,202204010OKC,DET,OKC,110,101,True
1259,202204010OKC,OKC,DET,101,110,False
1260,202204010ORL,ORL,TOR,89,102,False
1261,202204010ORL,TOR,ORL,102,89,True
1262,202204010SAS,SAS,POR,130,111,True
1263,202204010SAS,POR,SAS,111,130,False
1264,202204010WAS,WAS,DAL,135,103,True
1265,202204010WAS,DAL,WAS,103,135,False
1266,202204020ATL,BRK,ATL,115,122,False
1267,202204020ATL,ATL,BRK,122,115,True
1268,202204020CHI,CHI,MIA,109,127,False
1269,202204020CHI,MIA,CHI,127,109,True
1270,202204020GSW,UTA,GSW,107,111,False
1271,202204020GSW,GSW,UTA,111,107,True
1272,202204020NYK,CLE,NYK,119,101,True
1273,202204020NYK,NYK,CLE,101,119,False
1274,202204020PHI,CHO,PHI,114,144,False
1275,202204020PHI,PHI,CHO,144,114,True
1276,202204030BOS,BOS,WAS,144,102,True
1277,202204030BOS,WAS,BOS,102,144,False
1278,202204030CLE,PHI,CLE,112,108,True
1279,202204030CLE,CLE,PHI,108,112,False
1280,202204030HOU,MIN,HOU,139,132,True
1281,202204030HOU,HOU,MIN,132,139,False
1282,202204030IND,DET,IND,121,117,True
1283,202204030IND,IND,DET,117,121,False
1284,202204030LAC,LAC,NOP,119,100,True
1285,202204030LAC,NOP,LAC,100,119,False
1286,202204030LAL,LAL,DEN,118,129,False
1287,202204030LAL,DEN,LAL,129,118,True
1288,202204030MIL,DAL,MIL,118,112,True
1289,202204030MIL,MIL,DAL,112,118,False
1290,202204030OKC,PHO,OKC,96,117,False
1291,202204030OKC,OKC,PHO,117,96,True
1292,202204030ORL,NYK,ORL,118,88,True
1293,202204030ORL,ORL,NYK,88,118,False
1294,202204030SAC,GSW,SAC,109,90,True
1295,202204030SAC,SAC,GSW,90,109,False
1296,202204030SAS,SAS,POR,113,92,True
1297,202204030SAS,POR,SAS,92,113,False
1298,202204030TOR,TOR,MIA,109,114,False
1299,202204030TOR,MIA,TOR,114,109,True
1300,202204050BRK,HOU,BRK,105,118,False
1301,202204050BRK,BRK,HOU,118,105,True
1302,202204050CHI,MIL,CHI,127,106,True
1303,202204050CHI,CHI,MIL,106,127,False
1304,202204050DEN,SAS,DEN,116,97,True
1305,202204050DEN,DEN,SAS,97,116,False
1306,202204050IND,PHI,IND,131,122,True
1307,202204050IND,IND,PHI,122,131,False
1308,202204050MIA,CHO,MIA,115,144,False
1309,202204050MIA,MIA,CHO,144,115,True
1310,202204050MIN,WAS,MIN,132,114,True
1311,202204050MIN,MIN,WAS,114,132,False
1312,202204050OKC,POR,OKC,94,98,False
1313,202204050OKC,OKC,POR,98,94,True
1314,202204050ORL,CLE,ORL,115,120,False
1315,202204050ORL,ORL,CLE,120,115,True
1316,202204050PHO,PHO,LAL,121,110,True
1317,202204050PHO,LAL,PHO,110,121,False
1318,202204050SAC,SAC,NOP,109,123,False
1319,202204050SAC,NOP,SAC,123,109,True
1320,202204050TOR,TOR,ATL,118,108,True
1321,202204050TOR,ATL,TOR,108,118,False
1322,202204050UTA,UTA,MEM,121,115,True
1323,202204050UTA,MEM,UTA,115,121,False
1324,202204060ATL,WAS,ATL,103,118,False
1325,202204060ATL,ATL,WAS,118,103,True
1326,202204060CHI,BOS,CHI,117,94,True
1327,202204060CHI,CHI,BOS,94,117,False
1328,202204060DET,DAL,DET,131,113,True
1329,202204060DET,DET,DAL,113,131,False
1330,202204060LAC,LAC,PHO,113,109,True
1331,202204060LAC,PHO,LAC,109,113,False
1332,202204060NYK,NYK,BRK,98,110,False
1333,202204060NYK,BRK,NYK,110,98,True
1334,202204060UTA,OKC,UTA,101,137,False
1335,202204060UTA,UTA,OKC,137,101,True
1336,202204070CHO,ORL,CHO,101,128,False
1337,202204070CHO,CHO,ORL,128,101,True
1338,202204070DEN,MEM,DEN,109,122,False
1339,202204070DEN,DEN,MEM,122,109,True
1340,202204070GSW,LAL,GSW,112,128,False
1341,202204070GSW,GSW,LAL,128,112,True
1342,202204070MIL,MIL,BOS,127,121,True
1343,202204070MIL,BOS,MIL,121,127,False
1344,202204070MIN,MIN,SAS,127,121,True
1345,202204070MIN,SAS,MIN,121,127,False
1346,202204070NOP,NOP,POR,127,94,True
1347,202204070NOP,POR,NOP,94,127,False
1348,202204070TOR,PHI,TOR,114,119,False
1349,202204070TOR,TOR,PHI,119,114,True
1350,202204080BRK,BRK,CLE,118,107,True
1351,202204080BRK,CLE,BRK,107,118,False
1352,202204080CHI,CHI,CHO,117,133,False
1353,202204080CHI,CHO,CHI,133,117,True
1354,202204080DAL,POR,DAL,78,128,False
1355,202204080DAL,DAL,POR,128,78,True
1356,202204080DET,DET,MIL,101,131,False
1357,202204080DET,MIL,DET,131,101,True
1358,202204080LAL,LAL,OKC,120,101,True
1359,202204080LAL,OKC,LAL,101,120,False
1360,202204080MIA,MIA,ATL,113,109,True
1361,202204080MIA,ATL,MIA,109,113,False
1362,202204080TOR,TOR,HOU,117,115,True
1363,202204080TOR,HOU,TOR,115,117,False
1364,202204080UTA,PHO,UTA,111,105,True
1365,202204080UTA,UTA,PHO,105,111,False
1366,202204080WAS,NYK,WAS,114,92,True
1367,202204080WAS,WAS,NYK,92,114,False
1368,202204090LAC,LAC,SAC,117,98,True
1369,202204090LAC,SAC,LAC,98,117,False
1370,202204090MEM,NOP,MEM,114,141,False
1371,202204090MEM,MEM,NOP,141,114,True
1372,202204090PHI,PHI,IND,133,120,True
1373,202204090PHI,IND,PHI,120,133,False
1374,202204090SAS,GSW,SAS,100,94,True
1375,202204090SAS,SAS,GSW,94,100,False
1376,202204100BRK,IND,BRK,126,134,False
1377,202204100BRK,BRK,IND,134,126,True
1378,202204100CHO,CHO,WAS,124,108,True
1379,202204100CHO,WAS,CHO,108,124,False
1380,202204100CLE,MIL,CLE,115,133,False
1381,202204100CLE,CLE,MIL,133,115,True
1382,202204100DAL,DAL,SAS,130,120,True
1383,202204100DAL,SAS,DAL,120,130,False
1384,202204100DEN,LAL,DEN,146,141,True
1385,202204100DEN,DEN,LAL,141,146,False
1386,202204100HOU,HOU,ATL,114,130,False
1387,202204100HOU,ATL,HOU,130,114,True
1388,202204100LAC,OKC,LAC,88,138,False
1389,202204100LAC,LAC,OKC,138,88,True
1390,202204100MEM,BOS,MEM,139,110,True
1391,202204100MEM,MEM,BOS,110,139,False
1392,202204100MIN,CHI,MIN,124,120,True
1393,202204100MIN,MIN,CHI,120,124,False
1394,202204100NOP,GSW,NOP,128,107,True
1395,202204100NOP,NOP,GSW,107,128,False
1396,202204100NYK,TOR,NYK,94,105,False
1397,202204100NYK,NYK,TOR,105,94,True
1398,202204100ORL,MIA,ORL,111,125,False
1399,202204100ORL,ORL,MIA,125,111,True
1400,202204100PHI,DET,PHI,106,118,False
1401,202204100PHI,PHI,DET,118,106,True
1402,202204100PHO,SAC,PHO,116,109,True
1403,202204100PHO,PHO,SAC,109,116,False
1404,202204100POR,POR,UTA,80,111,False
1405,202204100POR,UTA,POR,111,80,True
